step, mean infection rate, std. dev
294000,0.9686,0.1004
294600,0.9697,0.1004
295200,0.9697,0.1004
295800,0.9697,0.1004
296400,0.9709,0.1004
297000,0.9709,0.1004
297600,0.9709,0.1004
298200,0.9725,0.1003
298800,0.9725,0.1003
299400,0.9725,0.1003
300000,0.9725,0.1003
300600,0.9725,0.1003
301200,0.9725,0.1003
301800,0.9725,0.1003
302400,0.9725,0.1003
303000,0.9725,0.1003
303600,0.9725,0.1003
304200,0.9725,0.1003
304800,0.9738,0.0956
305400,0.9738,0.0956
306000,0.9738,0.0956
306600,0.9738,0.0956
307200,0.9738,0.0956
307800,0.9738,0.0956
308400,0.9738,0.0956
309000,0.9738,0.0956
309600,0.9738,0.0956
310200,0.9738,0.0956
310800,0.9738,0.0956
311400,0.9738,0.0956
312000,0.9738,0.0956
312600,0.9750,0.0956
313200,0.9763,0.0877
313800,0.9773,0.0877
314400,0.9773,0.0877
315000,0.9773,0.0877
315600,0.9773,0.0877
316200,0.9773,0.0877
316800,0.9773,0.0877
317400,0.9773,0.0877
318000,0.9773,0.0877
318600,0.9786,0.0834
319200,0.9786,0.0834
319800,0.9786,0.0834
320400,0.9786,0.0834
321000,0.9786,0.0834
321600,0.9786,0.0834
322200,0.9786,0.0834
322800,0.9786,0.0834
323400,0.9786,0.0834
324000,0.9786,0.0834
324600,0.9786,0.0834
325200,0.9786,0.0834
325800,0.9786,0.0834
326400,0.9786,0.0834
327000,0.9786,0.0834
327600,0.9799,0.0753
328200,0.9799,0.0753
328800,0.9799,0.0753
329400,0.9799,0.0753
330000,0.9799,0.0753
330600,0.9810,0.0752
331200,0.9810,0.0752
331800,0.9810,0.0752
332400,0.9810,0.0752
333000,0.9810,0.0752
333600,0.9810,0.0752
334200,0.9810,0.0752
334800,0.9810,0.0752
335400,0.9810,0.0752
336000,0.9810,0.0752
336600,0.9810,0.0752
337200,0.9810,0.0752
337800,0.9810,0.0752
338400,0.9810,0.0752
339000,0.9810,0.0752
339600,0.9810,0.0752
340200,0.9810,0.0752
340800,0.9810,0.0752
341400,0.9821,0.0751
342000,0.9821,0.0751
342600,0.9821,0.0751
343200,0.9821,0.0751
343800,0.9821,0.0751
344400,0.9821,0.0751
345000,0.9834,0.0673
345600,0.9834,0.0673
346200,0.9834,0.0673
346800,0.9834,0.0673
347400,0.9847,0.0599
348000,0.9847,0.0599
348600,0.9847,0.0599
349200,0.9847,0.0599
349800,0.9847,0.0599
350400,0.9847,0.0599
