type,susceptibility,time,mean infection rate,std. dev
smooth-base,0.8,7800,0.1350,0.1109
smooth-base,0.8,8400,0.1553,0.1249
smooth-base,0.8,9000,0.1739,0.1349
smooth-base,0.8,9600,0.2016,0.1524
smooth-base,0.8,10200,0.2240,0.1681
smooth-base,0.8,10800,0.2477,0.1810
smooth-base,0.8,11400,0.2741,0.1893
smooth-base,0.8,12000,0.3020,0.2036
smooth-base,0.8,12600,0.3330,0.2091
smooth-base,0.8,13200,0.3648,0.2144
smooth-base,0.8,13800,0.4002,0.2210
smooth-base,0.8,14400,0.4304,0.2236
smooth-base,0.8,15000,0.4649,0.2249
smooth-base,0.8,15600,0.4987,0.2296
smooth-base,0.8,16200,0.5398,0.2347
smooth-base,0.8,16800,0.5735,0.2310
smooth-base,0.8,17400,0.6089,0.2326
smooth-base,0.8,18000,0.6392,0.2315
smooth-base,0.8,18600,0.6661,0.2288
smooth-base,0.8,19200,0.6926,0.2199
smooth-base,0.8,19800,0.7213,0.2153
smooth-base,0.8,20400,0.7490,0.2137
smooth-base,0.8,21000,0.7703,0.2085
smooth-base,0.8,21600,0.7943,0.2019
smooth-base,0.8,22200,0.8193,0.1918
smooth-base,0.8,22800,0.8384,0.1802
smooth-base,0.8,23400,0.8559,0.1718
smooth-base,0.8,24000,0.8735,0.1570
smooth-base,0.8,24600,0.8852,0.1519
smooth-base,0.8,25200,0.8988,0.1394
smooth-base,0.8,25800,0.9116,0.1287
smooth-base,0.8,26400,0.9205,0.1226
smooth-base,0.8,27000,0.9289,0.1104
smooth-base,0.8,27600,0.9400,0.1006
smooth-base,0.8,28200,0.9465,0.0940
smooth-base,0.8,28800,0.9513,0.0864
smooth-base,0.8,29400,0.9594,0.0786
smooth-base,0.8,30000,0.9623,0.0740
smooth-base,0.8,30600,0.9653,0.0731
smooth-base,0.8,31200,0.9703,0.0681
smooth-base,0.8,31800,0.9729,0.0657
smooth-base,0.8,32400,0.9785,0.0476
smooth-base,0.8,33000,0.9823,0.0377
smooth-base,0.8,33600,0.9836,0.0362
smooth-base,0.8,34200,0.9857,0.0317
smooth-base,0.8,34800,0.9870,0.0301
smooth-base,0.8,35400,0.9891,0.0285
smooth-base,0.8,36000,0.9913,0.0249
smooth-base,0.8,36600,0.9922,0.0248
smooth-base,0.8,37200,0.9933,0.0210
smooth-base,0.8,37800,0.9949,0.0181
smooth-base,0.8,38400,0.9960,0.0155
smooth-base,0.8,39000,0.9969,0.0132
smooth-base,0.8,39600,0.9974,0.0130
smooth-base,0.8,40200,0.9976,0.0129
smooth-base,0.8,40800,0.9976,0.0129
smooth-base,0.8,41400,0.9979,0.0109
smooth-base,0.8,42000,0.9985,0.0087
smooth-base,0.8,42600,0.9985,0.0087
smooth-base,0.8,43200,0.9985,0.0087
smooth-base,0.8,43800,0.9991,0.0046
smooth-base,0.8,44400,0.9991,0.0046
smooth-base,0.8,45000,0.9994,0.0042
smooth-base,0.8,45600,0.9994,0.0042
smooth-base,0.8,46200,0.9994,0.0042
smooth-base,0.8,46800,0.9997,0.0021
smooth-base,0.8,47400,0.9997,0.0021
smooth-base,0.8,48000,0.9997,0.0021
smooth-base,0.8,48600,0.9997,0.0021
smooth-base,0.8,49200,0.9997,0.0021
smooth-base,0.8,49800,0.9997,0.0021
smooth-base,0.8,50400,1.0000,0.0000
smooth-base,1.0,0,0.0100,0.0000
smooth-base,1.0,600,0.0150,0.0075
smooth-base,1.0,1200,0.0200,0.0130
smooth-base,1.0,1800,0.0236,0.0167
smooth-base,1.0,2400,0.0278,0.0211
smooth-base,1.0,3000,0.0360,0.0278
smooth-base,1.0,3600,0.0444,0.0353
smooth-base,1.0,4200,0.0548,0.0480
smooth-base,1.0,4800,0.0644,0.0556
smooth-base,1.0,5400,0.0778,0.0674
smooth-base,1.0,6000,0.0926,0.0768
smooth-base,1.0,6600,0.1088,0.0889
smooth-base,1.0,7200,0.1304,0.1059
smooth-base,1.0,7800,0.1564,0.1229
smooth-base,1.0,8400,0.1832,0.1435
smooth-base,1.0,9000,0.2140,0.1609
smooth-base,1.0,9600,0.2468,0.1745
smooth-base,1.0,10200,0.2838,0.1909
smooth-base,1.0,10800,0.3202,0.2040
smooth-base,1.0,11400,0.3620,0.2142
smooth-base,1.0,12000,0.4036,0.2304
smooth-base,1.0,12600,0.4458,0.2382
smooth-base,1.0,13200,0.4872,0.2399
smooth-base,1.0,13800,0.5266,0.2379
smooth-base,1.0,14400,0.5698,0.2325
smooth-base,1.0,15000,0.6080,0.2332
smooth-base,1.0,15600,0.6454,0.2234
smooth-base,1.0,16200,0.6872,0.2166
smooth-base,1.0,16800,0.7248,0.2070
smooth-base,1.0,17400,0.7572,0.1942
smooth-base,1.0,18000,0.7846,0.1796
smooth-base,1.0,18600,0.8138,0.1676
smooth-base,1.0,19200,0.8356,0.1554
smooth-base,1.0,19800,0.8594,0.1358
smooth-base,1.0,20400,0.8826,0.1201
smooth-base,1.0,21000,0.8998,0.1077
smooth-base,1.0,21600,0.9146,0.0971
smooth-base,1.0,22200,0.9296,0.0848
smooth-base,1.0,22800,0.9422,0.0756
smooth-base,1.0,23400,0.9508,0.0688
smooth-base,1.0,24000,0.9590,0.0605
smooth-base,1.0,24600,0.9656,0.0510
smooth-base,1.0,25200,0.9700,0.0430
smooth-base,1.0,25800,0.9750,0.0379
smooth-base,1.0,26400,0.9808,0.0323
smooth-base,1.0,27000,0.9834,0.0301
smooth-base,1.0,27600,0.9880,0.0231
smooth-base,1.0,28200,0.9902,0.0181
smooth-base,1.0,28800,0.9922,0.0159
smooth-base,1.0,29400,0.9940,0.0118
smooth-base,1.0,30000,0.9948,0.0104
smooth-base,1.0,30600,0.9960,0.0098
smooth-base,1.0,31200,0.9972,0.0063
smooth-base,1.0,31800,0.9976,0.0051
smooth-base,1.0,32400,0.9982,0.0043
smooth-base,1.0,33000,0.9984,0.0037
smooth-base,1.0,33600,0.9988,0.0032
smooth-base,1.0,34200,0.9990,0.0030
smooth-base,1.0,34800,0.9992,0.0027
smooth-base,1.0,35400,0.9994,0.0024
smooth-base,1.0,36000,0.9998,0.0014
smooth-base,1.0,36600,0.9998,0.0014
smooth-base,1.0,37200,0.9998,0.0014
smooth-base,1.0,37800,1.0000,0.0000
smooth-disco,0.2,0,0.0494,0.0112
smooth-disco,0.2,600,0.0505,0.0136
smooth-disco,0.2,1200,0.0516,0.0165
smooth-disco,0.2,1800,0.0523,0.0164
smooth-disco,0.2,2400,0.0549,0.0184
smooth-disco,0.2,3000,0.0549,0.0184
smooth-disco,0.2,3600,0.0570,0.0206
smooth-disco,0.2,4200,0.0570,0.0206
smooth-disco,0.2,4800,0.0593,0.0235
smooth-disco,0.2,5400,0.0593,0.0235
smooth-disco,0.2,6000,0.0593,0.0235
smooth-disco,0.2,6600,0.0604,0.0270
smooth-disco,0.2,7200,0.0614,0.0277
smooth-disco,0.2,7800,0.0624,0.0299
smooth-disco,0.2,8400,0.0624,0.0299
smooth-disco,0.2,9000,0.0624,0.0299
smooth-disco,0.2,9600,0.0624,0.0299
smooth-disco,0.2,10200,0.0624,0.0299
smooth-disco,0.2,10800,0.0632,0.0298
smooth-disco,0.2,11400,0.0632,0.0298
smooth-disco,0.2,12000,0.0642,0.0302
smooth-disco,0.2,12600,0.0652,0.0304
smooth-disco,0.2,13200,0.0680,0.0334
smooth-disco,0.2,13800,0.0710,0.0383
smooth-disco,0.2,14400,0.0752,0.0429
smooth-disco,0.2,15000,0.0769,0.0435
smooth-disco,0.2,15600,0.0804,0.0439
smooth-disco,0.2,16200,0.0818,0.0448
smooth-disco,0.2,16800,0.0818,0.0448
smooth-disco,0.2,17400,0.0831,0.0438
smooth-disco,0.2,18000,0.0851,0.0456
smooth-disco,0.2,18600,0.0860,0.0462
smooth-disco,0.2,19200,0.0880,0.0500
smooth-disco,0.2,19800,0.0896,0.0520
smooth-disco,0.2,20400,0.0896,0.0520
smooth-disco,0.2,21000,0.0935,0.0541
smooth-disco,0.2,21600,0.0954,0.0558
smooth-disco,0.2,22200,0.0961,0.0557
smooth-disco,0.2,22800,0.1001,0.0604
smooth-disco,0.2,23400,0.1031,0.0616
smooth-disco,0.2,24000,0.1043,0.0646
smooth-disco,0.2,24600,0.1073,0.0664
smooth-disco,0.2,25200,0.1108,0.0697
smooth-disco,0.2,25800,0.1123,0.0698
smooth-disco,0.2,26400,0.1145,0.0687
smooth-disco,0.2,27000,0.1145,0.0687
smooth-disco,0.2,27600,0.1187,0.0729
smooth-disco,0.2,28200,0.1209,0.0764
smooth-disco,0.2,28800,0.1219,0.0784
smooth-disco,0.2,29400,0.1226,0.0786
smooth-disco,0.2,30000,0.1237,0.0787
smooth-disco,0.2,30600,0.1289,0.0844
smooth-disco,0.2,31200,0.1297,0.0838
smooth-disco,0.2,31800,0.1343,0.0836
smooth-disco,0.2,32400,0.1355,0.0829
smooth-disco,0.2,33000,0.1373,0.0856
smooth-disco,0.2,33600,0.1405,0.0866
smooth-disco,0.2,34200,0.1414,0.0874
smooth-disco,0.2,34800,0.1441,0.0894
smooth-disco,0.2,35400,0.1471,0.0914
smooth-disco,0.2,36000,0.1497,0.0942
smooth-disco,0.2,36600,0.1520,0.0961
smooth-disco,0.2,37200,0.1539,0.0948
smooth-disco,0.2,37800,0.1554,0.0937
smooth-disco,0.2,38400,0.1564,0.0934
smooth-disco,0.2,39000,0.1645,0.0977
smooth-disco,0.2,39600,0.1665,0.1009
smooth-disco,0.2,40200,0.1687,0.1022
smooth-disco,0.2,40800,0.1740,0.1053
smooth-disco,0.2,41400,0.1740,0.1053
smooth-disco,0.2,42000,0.1740,0.1053
smooth-disco,0.2,42600,0.1772,0.1042
smooth-disco,0.2,43200,0.1822,0.1057
smooth-disco,0.2,43800,0.1871,0.1083
smooth-disco,0.2,44400,0.1901,0.1115
smooth-disco,0.2,45000,0.1976,0.1189
smooth-disco,0.2,45600,0.2004,0.1215
smooth-disco,0.2,46200,0.2062,0.1230
smooth-disco,0.2,46800,0.2136,0.1282
smooth-disco,0.2,47400,0.2169,0.1303
smooth-disco,0.2,48000,0.2194,0.1322
smooth-disco,0.2,48600,0.2279,0.1376
smooth-disco,0.2,49200,0.2299,0.1384
smooth-disco,0.2,49800,0.2324,0.1409
smooth-disco,0.2,50400,0.2355,0.1457
smooth-disco,0.2,51000,0.2375,0.1452
smooth-disco,0.2,51600,0.2421,0.1448
smooth-disco,0.2,52200,0.2495,0.1493
smooth-disco,0.2,52800,0.2552,0.1522
smooth-disco,0.2,53400,0.2576,0.1528
smooth-disco,0.2,54000,0.2620,0.1547
smooth-disco,0.2,54600,0.2685,0.1559
smooth-disco,0.2,55200,0.2740,0.1580
smooth-disco,0.2,55800,0.2790,0.1599
smooth-disco,0.2,56400,0.2829,0.1610
smooth-disco,0.2,57000,0.2852,0.1643
smooth-disco,0.2,57600,0.2915,0.1676
smooth-disco,0.2,58200,0.2946,0.1690
smooth-disco,0.2,58800,0.2980,0.1705
smooth-disco,0.2,59400,0.3025,0.1714
smooth-disco,0.2,60000,0.3082,0.1760
smooth-disco,0.2,60600,0.3155,0.1786
smooth-disco,0.2,61200,0.3199,0.1821
smooth-disco,0.2,61800,0.3217,0.1828
smooth-disco,0.2,62400,0.3306,0.1882
smooth-disco,0.2,63000,0.3328,0.1898
smooth-disco,0.2,63600,0.3408,0.1915
smooth-disco,0.2,64200,0.3425,0.1927
smooth-disco,0.2,64800,0.3475,0.1939
smooth-disco,0.2,65400,0.3524,0.2002
smooth-disco,0.2,66000,0.3549,0.1987
smooth-disco,0.2,66600,0.3587,0.1992
smooth-disco,0.2,67200,0.3617,0.1979
smooth-disco,0.2,67800,0.3677,0.1956
smooth-disco,0.2,68400,0.3766,0.1956
smooth-disco,0.2,69000,0.3825,0.1979
smooth-disco,0.2,69600,0.3864,0.1988
smooth-disco,0.2,70200,0.3895,0.1990
smooth-disco,0.2,70800,0.3957,0.2005
smooth-disco,0.2,71400,0.3999,0.2033
smooth-disco,0.2,72000,0.4048,0.2046
smooth-disco,0.2,72600,0.4096,0.2075
smooth-disco,0.2,73200,0.4163,0.2102
smooth-disco,0.2,73800,0.4185,0.2108
smooth-disco,0.2,74400,0.4237,0.2099
smooth-disco,0.2,75000,0.4264,0.2116
smooth-disco,0.2,75600,0.4289,0.2086
smooth-disco,0.2,76200,0.4334,0.2057
smooth-disco,0.2,76800,0.4434,0.2114
smooth-disco,0.2,77400,0.4461,0.2132
smooth-disco,0.2,78000,0.4486,0.2139
smooth-disco,0.2,78600,0.4565,0.2105
smooth-disco,0.2,79200,0.4589,0.2113
smooth-disco,0.2,79800,0.4634,0.2116
smooth-disco,0.2,80400,0.4675,0.2145
smooth-disco,0.2,81000,0.4741,0.2112
smooth-disco,0.2,81600,0.4796,0.2128
smooth-disco,0.2,82200,0.4814,0.2129
smooth-disco,0.2,82800,0.4865,0.2152
smooth-disco,0.2,83400,0.4922,0.2167
smooth-disco,0.2,84000,0.4937,0.2174
smooth-disco,0.2,84600,0.5016,0.2209
smooth-disco,0.2,85200,0.5058,0.2209
smooth-disco,0.2,85800,0.5120,0.2205
smooth-disco,0.2,86400,0.5169,0.2213
smooth-disco,0.2,87000,0.5258,0.2218
smooth-disco,0.2,87600,0.5303,0.2177
smooth-disco,0.2,88200,0.5363,0.2168
smooth-disco,0.2,88800,0.5395,0.2165
smooth-disco,0.2,89400,0.5422,0.2173
smooth-disco,0.2,90000,0.5498,0.2207
smooth-disco,0.2,90600,0.5541,0.2233
smooth-disco,0.2,91200,0.5590,0.2205
smooth-disco,0.2,91800,0.5670,0.2225
smooth-disco,0.2,92400,0.5692,0.2235
smooth-disco,0.2,93000,0.5739,0.2204
smooth-disco,0.2,93600,0.5782,0.2200
smooth-disco,0.2,94200,0.5824,0.2192
smooth-disco,0.2,94800,0.5880,0.2182
smooth-disco,0.2,95400,0.5937,0.2188
smooth-disco,0.2,96000,0.5975,0.2195
smooth-disco,0.2,96600,0.6022,0.2192
smooth-disco,0.2,97200,0.6085,0.2172
smooth-disco,0.2,97800,0.6135,0.2184
smooth-disco,0.2,98400,0.6178,0.2148
smooth-disco,0.2,99000,0.6211,0.2137
smooth-disco,0.2,99600,0.6258,0.2161
smooth-disco,0.2,100200,0.6296,0.2151
smooth-disco,0.2,100800,0.6334,0.2159
smooth-disco,0.2,101400,0.6388,0.2167
smooth-disco,0.2,102000,0.6425,0.2166
smooth-disco,0.2,102600,0.6473,0.2157
smooth-disco,0.2,103200,0.6524,0.2119
smooth-disco,0.2,103800,0.6583,0.2098
smooth-disco,0.2,104400,0.6629,0.2091
smooth-disco,0.2,105000,0.6674,0.2077
smooth-disco,0.2,105600,0.6712,0.2082
smooth-disco,0.2,106200,0.6764,0.2090
smooth-disco,0.2,106800,0.6806,0.2066
smooth-disco,0.2,107400,0.6841,0.2060
smooth-disco,0.2,108000,0.6940,0.2023
smooth-disco,0.2,108600,0.6952,0.2018
smooth-disco,0.2,109200,0.6986,0.2007
smooth-disco,0.2,109800,0.6993,0.2012
smooth-disco,0.2,110400,0.7012,0.1999
smooth-disco,0.2,111000,0.7099,0.2035
smooth-disco,0.2,111600,0.7152,0.2033
smooth-disco,0.2,112200,0.7177,0.2048
smooth-disco,0.2,112800,0.7193,0.2059
smooth-disco,0.2,113400,0.7231,0.2021
smooth-disco,0.2,114000,0.7248,0.2006
smooth-disco,0.2,114600,0.7290,0.1958
smooth-disco,0.2,115200,0.7317,0.1947
smooth-disco,0.2,115800,0.7392,0.1956
smooth-disco,0.2,116400,0.7421,0.1942
smooth-disco,0.2,117000,0.7460,0.1960
smooth-disco,0.2,117600,0.7514,0.1982
smooth-disco,0.2,118200,0.7532,0.1988
smooth-disco,0.2,118800,0.7572,0.2005
smooth-disco,0.2,119400,0.7580,0.2004
smooth-disco,0.2,120000,0.7624,0.1985
smooth-disco,0.2,120600,0.7663,0.1980
smooth-disco,0.2,121200,0.7708,0.1948
smooth-disco,0.2,121800,0.7735,0.1934
smooth-disco,0.2,122400,0.7773,0.1929
smooth-disco,0.2,123000,0.7789,0.1921
smooth-disco,0.2,123600,0.7818,0.1905
smooth-disco,0.2,124200,0.7829,0.1898
smooth-disco,0.2,124800,0.7862,0.1873
smooth-disco,0.2,125400,0.7881,0.1870
smooth-disco,0.2,126000,0.7910,0.1859
smooth-disco,0.2,126600,0.7917,0.1861
smooth-disco,0.2,127200,0.7954,0.1856
smooth-disco,0.2,127800,0.8008,0.1851
smooth-disco,0.2,128400,0.8021,0.1841
smooth-disco,0.2,129000,0.8074,0.1828
smooth-disco,0.2,129600,0.8152,0.1836
smooth-disco,0.2,130200,0.8175,0.1840
smooth-disco,0.2,130800,0.8175,0.1840
smooth-disco,0.2,131400,0.8209,0.1819
smooth-disco,0.2,132000,0.8209,0.1819
smooth-disco,0.2,132600,0.8231,0.1803
smooth-disco,0.2,133200,0.8261,0.1783
smooth-disco,0.2,133800,0.8272,0.1782
smooth-disco,0.2,134400,0.8281,0.1785
smooth-disco,0.2,135000,0.8300,0.1763
smooth-disco,0.2,135600,0.8331,0.1752
smooth-disco,0.2,136200,0.8349,0.1762
smooth-disco,0.2,136800,0.8367,0.1744
smooth-disco,0.2,137400,0.8378,0.1745
smooth-disco,0.2,138000,0.8385,0.1751
smooth-disco,0.2,138600,0.8427,0.1722
smooth-disco,0.2,139200,0.8471,0.1693
smooth-disco,0.2,139800,0.8471,0.1693
smooth-disco,0.2,140400,0.8479,0.1695
smooth-disco,0.2,141000,0.8510,0.1701
smooth-disco,0.2,141600,0.8510,0.1701
smooth-disco,0.2,142200,0.8538,0.1668
smooth-disco,0.2,142800,0.8549,0.1627
smooth-disco,0.2,143400,0.8577,0.1604
smooth-disco,0.2,144000,0.8597,0.1584
smooth-disco,0.2,144600,0.8597,0.1584
smooth-disco,0.2,145200,0.8606,0.1589
smooth-disco,0.2,145800,0.8613,0.1594
smooth-disco,0.2,146400,0.8613,0.1594
smooth-disco,0.2,147000,0.8654,0.1599
smooth-disco,0.2,147600,0.8654,0.1599
smooth-disco,0.2,148200,0.8662,0.1603
smooth-disco,0.2,148800,0.8691,0.1574
smooth-disco,0.2,149400,0.8721,0.1582
smooth-disco,0.2,150000,0.8745,0.1538
smooth-disco,0.2,150600,0.8765,0.1530
smooth-disco,0.2,151200,0.8775,0.1533
smooth-disco,0.2,151800,0.8796,0.1490
smooth-disco,0.2,152400,0.8804,0.1493
smooth-disco,0.2,153000,0.8821,0.1460
smooth-disco,0.2,153600,0.8866,0.1434
smooth-disco,0.2,154200,0.8882,0.1416
smooth-disco,0.2,154800,0.8914,0.1394
smooth-disco,0.2,155400,0.8924,0.1389
smooth-disco,0.2,156000,0.8934,0.1378
smooth-disco,0.2,156600,0.8934,0.1378
smooth-disco,0.2,157200,0.8964,0.1358
smooth-disco,0.2,157800,0.8975,0.1344
smooth-disco,0.2,158400,0.8995,0.1324
smooth-disco,0.2,159000,0.9015,0.1299
smooth-disco,0.2,159600,0.9022,0.1302
smooth-disco,0.2,160200,0.9035,0.1284
smooth-disco,0.2,160800,0.9042,0.1284
smooth-disco,0.2,161400,0.9048,0.1266
smooth-disco,0.2,162000,0.9069,0.1258
smooth-disco,0.2,162600,0.9105,0.1245
smooth-disco,0.2,163200,0.9146,0.1214
smooth-disco,0.2,163800,0.9165,0.1194
smooth-disco,0.2,164400,0.9173,0.1198
smooth-disco,0.2,165000,0.9189,0.1176
smooth-disco,0.2,165600,0.9199,0.1176
smooth-disco,0.2,166200,0.9199,0.1176
smooth-disco,0.2,166800,0.9216,0.1157
smooth-disco,0.2,167400,0.9249,0.1148
smooth-disco,0.2,168000,0.9255,0.1134
smooth-disco,0.2,168600,0.9261,0.1123
smooth-disco,0.2,169200,0.9261,0.1123
smooth-disco,0.2,169800,0.9273,0.1128
smooth-disco,0.2,170400,0.9282,0.1132
smooth-disco,0.2,171000,0.9307,0.1119
smooth-disco,0.2,171600,0.9318,0.1117
smooth-disco,0.2,172200,0.9328,0.1113
smooth-disco,0.2,172800,0.9345,0.1107
smooth-disco,0.2,173400,0.9345,0.1107
smooth-disco,0.2,174000,0.9351,0.1098
smooth-disco,0.2,174600,0.9357,0.1092
smooth-disco,0.2,175200,0.9376,0.1096
smooth-disco,0.2,175800,0.9386,0.1099
smooth-disco,0.2,176400,0.9409,0.1065
smooth-disco,0.2,177000,0.9409,0.1065
smooth-disco,0.2,177600,0.9431,0.1058
smooth-disco,0.2,178200,0.9431,0.1058
smooth-disco,0.2,178800,0.9453,0.0998
smooth-disco,0.2,179400,0.9472,0.0983
smooth-disco,0.2,180000,0.9507,0.0894
smooth-disco,0.2,180600,0.9519,0.0888
smooth-disco,0.2,181200,0.9530,0.0878
smooth-disco,0.2,181800,0.9530,0.0878
smooth-disco,0.2,182400,0.9537,0.0881
smooth-disco,0.2,183000,0.9537,0.0881
smooth-disco,0.2,183600,0.9544,0.0873
smooth-disco,0.2,184200,0.9544,0.0873
smooth-disco,0.2,184800,0.9552,0.0876
smooth-disco,0.2,185400,0.9552,0.0876
smooth-disco,0.2,186000,0.9567,0.0863
smooth-disco,0.2,186600,0.9584,0.0853
smooth-disco,0.2,187200,0.9584,0.0853
smooth-disco,0.2,187800,0.9595,0.0849
smooth-disco,0.2,188400,0.9605,0.0837
smooth-disco,0.2,189000,0.9605,0.0837
smooth-disco,0.2,189600,0.9627,0.0835
smooth-disco,0.2,190200,0.9627,0.0835
smooth-disco,0.2,190800,0.9627,0.0835
smooth-disco,0.2,191400,0.9627,0.0835
smooth-disco,0.2,192000,0.9627,0.0835
smooth-disco,0.2,192600,0.9650,0.0830
smooth-disco,0.2,193200,0.9664,0.0831
smooth-disco,0.2,193800,0.9664,0.0831
smooth-disco,0.2,194400,0.9675,0.0761
smooth-disco,0.2,195000,0.9687,0.0751
smooth-disco,0.2,195600,0.9699,0.0742
smooth-disco,0.2,196200,0.9699,0.0742
smooth-disco,0.2,196800,0.9699,0.0742
smooth-disco,0.2,197400,0.9699,0.0742
smooth-disco,0.2,198000,0.9720,0.0673
smooth-disco,0.2,198600,0.9720,0.0673
smooth-disco,0.2,199200,0.9720,0.0673
smooth-disco,0.2,199800,0.9720,0.0673
smooth-disco,0.2,200400,0.9729,0.0667
smooth-disco,0.2,201000,0.9729,0.0667
smooth-disco,0.2,201600,0.9729,0.0667
smooth-disco,0.2,202200,0.9737,0.0668
smooth-disco,0.2,202800,0.9737,0.0668
smooth-disco,0.2,203400,0.9763,0.0596
smooth-disco,0.2,204000,0.9763,0.0596
smooth-disco,0.2,204600,0.9763,0.0596
smooth-disco,0.2,205200,0.9783,0.0586
smooth-disco,0.2,205800,0.9783,0.0586
smooth-disco,0.2,206400,0.9783,0.0586
smooth-disco,0.2,207000,0.9783,0.0586
smooth-disco,0.2,207600,0.9783,0.0586
smooth-disco,0.2,208200,0.9808,0.0581
smooth-disco,0.2,208800,0.9808,0.0581
smooth-disco,0.2,209400,0.9808,0.0581
smooth-disco,0.2,210000,0.9808,0.0581
smooth-disco,0.2,210600,0.9808,0.0581
smooth-disco,0.2,211200,0.9808,0.0581
smooth-disco,0.2,211800,0.9808,0.0581
smooth-disco,0.2,212400,0.9808,0.0581
smooth-disco,0.2,213000,0.9808,0.0581
smooth-disco,0.2,213600,0.9808,0.0581
smooth-disco,0.2,214200,0.9819,0.0511
smooth-disco,0.2,214800,0.9819,0.0511
smooth-disco,0.2,215400,0.9837,0.0508
smooth-disco,0.2,216000,0.9847,0.0507
smooth-disco,0.2,216600,0.9847,0.0507
smooth-disco,0.2,217200,0.9847,0.0507
smooth-disco,0.2,217800,0.9847,0.0507
smooth-disco,0.2,218400,0.9847,0.0507
smooth-disco,0.2,219000,0.9847,0.0507
smooth-disco,0.2,219600,0.9847,0.0507
smooth-disco,0.2,220200,0.9847,0.0507
smooth-disco,0.2,220800,0.9858,0.0439
smooth-disco,0.2,221400,0.9870,0.0434
smooth-disco,0.2,222000,0.9880,0.0431
smooth-disco,0.2,222600,0.9889,0.0429
smooth-disco,0.2,223200,0.9889,0.0429
smooth-disco,0.2,223800,0.9900,0.0361
smooth-disco,0.2,224400,0.9900,0.0361
smooth-disco,0.2,225000,0.9900,0.0361
smooth-disco,0.2,225600,0.9900,0.0361
smooth-disco,0.2,226200,0.9900,0.0361
smooth-disco,0.2,226800,0.9911,0.0299
smooth-disco,0.2,227400,0.9923,0.0246
smooth-disco,0.2,228000,0.9923,0.0246
smooth-disco,0.2,228600,0.9923,0.0246
smooth-disco,0.2,229200,0.9923,0.0246
smooth-disco,0.2,229800,0.9923,0.0246
smooth-disco,0.2,230400,0.9923,0.0246
smooth-disco,0.2,231000,0.9923,0.0246
smooth-disco,0.2,231600,0.9923,0.0246
smooth-disco,0.2,232200,0.9923,0.0246
smooth-disco,0.2,232800,0.9923,0.0246
smooth-disco,0.2,233400,0.9923,0.0246
smooth-disco,0.2,234000,0.9923,0.0246
smooth-disco,0.2,234600,0.9923,0.0246
smooth-disco,0.2,235200,0.9923,0.0246
smooth-disco,0.2,235800,0.9923,0.0246
smooth-disco,0.2,236400,0.9923,0.0246
smooth-disco,0.2,237000,0.9923,0.0246
smooth-disco,0.2,237600,0.9934,0.0208
smooth-disco,0.2,238200,0.9934,0.0208
smooth-disco,0.2,238800,0.9934,0.0208
smooth-disco,0.2,239400,0.9934,0.0208
smooth-disco,0.2,240000,0.9934,0.0208
smooth-disco,0.2,240600,0.9944,0.0168
smooth-disco,0.2,241200,0.9944,0.0168
smooth-disco,0.2,241800,0.9944,0.0168
smooth-disco,0.2,242400,0.9944,0.0168
smooth-disco,0.2,243000,0.9944,0.0168
smooth-disco,0.2,243600,0.9944,0.0168
smooth-disco,0.2,244200,0.9944,0.0168
smooth-disco,0.2,244800,0.9944,0.0168
smooth-disco,0.2,245400,0.9944,0.0168
smooth-disco,0.2,246000,0.9944,0.0168
smooth-disco,0.2,246600,0.9944,0.0168
smooth-disco,0.2,247200,0.9944,0.0168
smooth-disco,0.2,247800,0.9944,0.0168
smooth-disco,0.2,248400,0.9944,0.0168
smooth-disco,0.2,249000,0.9944,0.0168
smooth-disco,0.2,249600,0.9944,0.0168
smooth-disco,0.2,250200,0.9944,0.0168
smooth-disco,0.2,250800,0.9944,0.0168
smooth-disco,0.2,251400,0.9944,0.0168
smooth-disco,0.2,252000,0.9944,0.0168
smooth-disco,0.2,252600,0.9944,0.0168
smooth-disco,0.2,253200,0.9944,0.0168
smooth-disco,0.2,253800,0.9944,0.0168
smooth-disco,0.2,254400,0.9944,0.0168
smooth-disco,0.2,255000,0.9955,0.0152
smooth-disco,0.2,255600,0.9955,0.0152
smooth-disco,0.2,256200,0.9955,0.0152
smooth-disco,0.2,256800,0.9955,0.0152
smooth-disco,0.2,257400,0.9955,0.0152
smooth-disco,0.2,258000,0.9966,0.0135
smooth-disco,0.2,258600,0.9966,0.0135
smooth-disco,0.2,259200,0.9966,0.0135
smooth-disco,0.2,259800,0.9966,0.0135
smooth-disco,0.2,260400,0.9966,0.0135
smooth-disco,0.2,261000,0.9966,0.0135
smooth-disco,0.2,261600,0.9966,0.0135
smooth-disco,0.2,262200,0.9966,0.0135
smooth-disco,0.2,262800,0.9966,0.0135
smooth-disco,0.2,263400,0.9966,0.0135
smooth-disco,0.2,264000,0.9966,0.0135
smooth-disco,0.2,264600,0.9966,0.0135
smooth-disco,0.2,265200,0.9966,0.0135
smooth-disco,0.2,265800,0.9966,0.0135
smooth-disco,0.2,266400,0.9966,0.0135
smooth-disco,0.2,267000,0.9966,0.0135
smooth-disco,0.2,267600,0.9978,0.0106
smooth-disco,0.2,268200,0.9978,0.0106
smooth-disco,0.2,268800,0.9978,0.0106
smooth-disco,0.2,269400,0.9978,0.0106
smooth-disco,0.2,270000,0.9978,0.0106
smooth-disco,0.2,270600,0.9978,0.0106
